uid,identifier,name,pid
"587","/user_upload/Beitraege/32_ULR/Bild_2_Vortrag.JPG","Bild_2_Vortrag.JPG","0"
"588","/user_upload/SLIE2018_Programme_2018_11_24.pdf","SLIE2018_Programme_2018_11_24.pdf","0"
"589","/user_upload/Cover.jpg","Cover.jpg","0"
"590","/user_upload/Inhalt-obsah.pdf","Inhalt-obsah.pdf","0"
"591","/user_upload/Beitraege/33_AkustischePhonetik/Abb1.jpg","Abb1.jpg","0"
"592","/user_upload/Beitraege/33_AkustischePhonetik/Abb4.png","Abb4.png","0"
"593","/user_upload/Beitraege/33_AkustischePhonetik/Abb7.png","Abb7.png","0"
"594","/user_upload/Beitraege/33_AkustischePhonetik/Abb9.gif","Abb9.gif","0"
"595","/user_upload/Beitraege/33_AkustischePhonetik/ISF.png","ISF.png","0"
"596","/user_upload/Beitraege/33_AkustischePhonetik/Abb3.png","Abb3.png","0"
"597","/user_upload/Beitraege/33_AkustischePhonetik/OEAW.png","OEAW.png","0"
"598","/user_upload/Beitraege/33_AkustischePhonetik/Abb2.png","Abb2.png","0"
"599","/user_upload/Beitraege/33_AkustischePhonetik/Abb5.png","Abb5.png","0"
"600","/user_upload/Beitraege/33_AkustischePhonetik/Abb8.png","Abb8.png","0"
"601","/user_upload/Beitraege/33_AkustischePhonetik/Abb6.png","Abb6.png","0"
"602","/user_upload/Tschick_Zigarette_FdM.png","Tschick_Zigarette_FdM.png","0"
"603","/user_upload/Pise_Agnes_Kim_05122018.pdf","Pise_Agnes_Kim_05122018.pdf","0"
"604","/user_upload/Es_schreibt__Agnes_Kim_05122018.pdf","Es_schreibt__Agnes_Kim_05122018.pdf","0"
"605","/user_upload/IamDiOE/Oida_pink.png","Oida_pink.png","0"
"606","/user_upload/Beitraege/33_AkustischePhonetik/Abb6_01.png","Abb6_01.png","0"
"607","/user_upload/Beitraege/33_AkustischePhonetik/Abb5_01.png","Abb5_01.png","0"
"608","/user_upload/Schmudde__E._-_Rozhovor_s_profesorom_Stefanom_Michaelom_Newerklom__Slovencinar_5-2018-1_.pdf","Schmudde__E._-_Rozhovor_s_profesorom_Stefanom_Michaelom_Newerklom__Slovencinar_5-2018-1_.pdf","0"
"609","/user_upload/Beitraege/34_Rueckblick2018/DiOE_2018_2019.jpg","DiOE_2018_2019.jpg","0"
"610","/user_upload/IamDiOE/CSA_Logo2019_rgb.png","CSA_Logo2019_rgb.png","0"
"611","/user_upload/IamDiOE/Dialect_UEbersetzung_bunt.png","Dialect_UEbersetzung_bunt.png","0"
"612","/user_upload/IamDiOE/Dialekt_UEbersetzung_gross.png","Dialekt_UEbersetzung_gross.png","0"
"613","/user_upload/Beitraege/35_ELLViA_Ling_Langscape_of_Vienna/Soukup_Pic_Eier.jpg","Soukup_Pic_Eier.jpg","0"
"614","/user_upload/Beitraege/35_ELLViA_Ling_Langscape_of_Vienna/IamDiOE_ID14036_Austria_Wien_cropped.jpg","IamDiOE_ID14036_Austria_Wien_cropped.jpg","0"
"615","/user_upload/Beitraege/35_ELLViA_Ling_Langscape_of_Vienna/IamDiOE_ID16725_Austria_Wien_cropped.jpg","IamDiOE_ID16725_Austria_Wien_cropped.jpg","0"
"616","/user_upload/Beitraege/35_ELLViA_Ling_Langscape_of_Vienna/Soukup_Pic_Dt_OE_Burger.jpg","Soukup_Pic_Dt_OE_Burger.jpg","0"
"617","/user_upload/Beitraege/35_ELLViA_Ling_Langscape_of_Vienna/Soukup_Pic_HunziBrunzi.jpg","Soukup_Pic_HunziBrunzi.jpg","0"
"618","/user_upload/Beitraege/35_ELLViA_Ling_Langscape_of_Vienna/Soukup_Pic_Oa.jpg","Soukup_Pic_Oa.jpg","0"
"619","/user_upload/Beitraege/35_ELLViA_Ling_Langscape_of_Vienna/Soukup_Pic_Sale_Sommerschluss.jpg","Soukup_Pic_Sale_Sommerschluss.jpg","0"
"620","/user_upload/Beitraege/35_ELLViA_Ling_Langscape_of_Vienna/Soukup_Pic_Eurowischn.jpg","Soukup_Pic_Eurowischn.jpg","0"
"621","/user_upload/Beitraege/35_ELLViA_Ling_Langscape_of_Vienna/Soukup_Pic_Fieldwork.JPG","Soukup_Pic_Fieldwork.JPG","0"
"622","/user_upload/Beitraege/35_ELLViA_Ling_Langscape_of_Vienna/IamDiOE_ID16930_Austria_Wien_-_Kopie.jpg","IamDiOE_ID16930_Austria_Wien_-_Kopie.jpg","0"
"623","/user_upload/Beitraege/35_ELLViA_Ling_Langscape_of_Vienna/Barbara_Soukup.jpg","Barbara_Soukup.jpg","0"
"624","/user_upload/Inhalt.pdf","Inhalt.pdf","0"
"625","/user_upload/IamDiOE/gangsta-dialekt.png","gangsta-dialekt.png","0"
"627","/user_upload/Kim_Vortrag-Mehrsprachigkeit.pdf","Kim_Vortrag-Mehrsprachigkeit.pdf","0"
"628","/user_upload/PhA_120Jahre_vorlaeufigesProgramm.pdf","PhA_120Jahre_vorlaeufigesProgramm.pdf","0"
"629","/user_upload/Beitraege/36_Erhebungen/Transkriptausschnitt_eines_Freundesgespraechs.png","Transkriptausschnitt_eines_Freundesgespraechs.png","0"
"630","/user_upload/Beitraege/36_Erhebungen/Geschenk_einer_Informantin.jpg","Geschenk_einer_Informantin.jpg","0"
"632","/user_upload/Beitraege/wsm2019programm.pdf","wsm2019programm.pdf","0"
"633","/user_upload/Ausschreibungen/KZ_9526_Ausschreibung_.pdf","KZ_9526_Ausschreibung_.pdf","0"
"636","/user_upload/IamDiOE/Maedels_Maedeln_3.jpg","Maedels_Maedeln_3.jpg","0"
"637","/user_upload/laura_fischlhammer_pp10_8473.jpg","laura_fischlhammer_pp10_8473.jpg","0"
"638","/user_upload/Hoell_Jan.jpg","Hoell_Jan.jpg","0"
"639","/user_upload/Beitraege/37_WBOE/FAC_0802.pla_00088_00077_a.jpg","FAC_0802.pla_00088_00077_a.jpg","0"
"640","/user_upload/Beitraege/37_WBOE/FAC_0802.pla_00066_00055_a.jpg","FAC_0802.pla_00066_00055_a.jpg","0"
"641","/user_upload/Beitraege/37_WBOE/WBOE_Philipp_Stoeckle_Schreibtisch.jpg","WBOE_Philipp_Stoeckle_Schreibtisch.jpg","0"
"642","/user_upload/Beitraege/37_WBOE/FAC_0802.pla_00045_00034_a.jpg","FAC_0802.pla_00045_00034_a.jpg","0"
"643","/user_upload/Beitraege/37_WBOE/WBOE_FB109_Schweinezucht.tif","WBOE_FB109_Schweinezucht.tif","0"
"644","/user_upload/Beitraege/37_WBOE/FAC_0802.pla_00096_00085_a.jpg","FAC_0802.pla_00096_00085_a.jpg","0"
"645","/user_upload/Prochazka_Katharina_24.04.2019.pdf","Prochazka_Katharina_24.04.2019.pdf","0"
"646","/user_upload/ziegler.jpg","ziegler.jpg","0"
"647","/user_upload/IamDiOE/Urwort_weiss.png","Urwort_weiss.png","0"
"648","/user_upload/Beitraege/38_Schule/Blogbeitrag_Mai19.jpg","Blogbeitrag_Mai19.jpg","0"
"649","/user_upload/Beitraege/38_Schule/Sprachenportraet_einer_Schuelerin.png","Sprachenportraet_einer_Schuelerin.png","0"
"650","/user_upload/Poster_SFB-days_AgnesKim.pdf","Poster_SFB-days_AgnesKim.pdf","0"
"651","/user_upload/poster_hist_mehrsprachigkeit/Poster_Hist_Mehrsprachigkeit_6Tschechischunterricht.pdf","Poster_Hist_Mehrsprachigkeit_6Tschechischunterricht.pdf","0"
"652","/user_upload/poster_hist_mehrsprachigkeit/Poster_Hist_Mehrsprachigkeit_7Burgenland.pdf","Poster_Hist_Mehrsprachigkeit_7Burgenland.pdf","0"
"653","/user_upload/poster_hist_mehrsprachigkeit/Poster_Hist_Mehrsprachigkeit_1TC-C.pdf","Poster_Hist_Mehrsprachigkeit_1TC-C.pdf","0"
"654","/user_upload/poster_hist_mehrsprachigkeit/Poster_Hist_Mehrsprachigkeit_3Kaernten.pdf","Poster_Hist_Mehrsprachigkeit_3Kaernten.pdf","0"
"655","/user_upload/poster_hist_mehrsprachigkeit/Poster_Hist_Mehrsprachigkeit_5Niederoesterreich.pdf","Poster_Hist_Mehrsprachigkeit_5Niederoesterreich.pdf","0"
"657","/user_upload/poster_hist_mehrsprachigkeit/Poster_Hist_Mehrsprachigkeit_4Suedmaehren.pdf","Poster_Hist_Mehrsprachigkeit_4Suedmaehren.pdf","0"
"658","/user_upload/Poster_Hist_Mehrsprachigkeit_1TC-C.pdf","Poster_Hist_Mehrsprachigkeit_1TC-C.pdf","0"
"659","/user_upload/Teaser_mit_allem.png","Teaser_mit_allem.png","0"
"660","/user_upload/IamDiOE/Dialect_Buero.png","Dialect_Buero.png","0"
"661","/user_upload/poster_hist_mehrsprachigkeit/Hrvatske_Novine_109-41.jpg","Hrvatske_Novine_109-41.jpg","0"
"662","/user_upload/poster_hist_mehrsprachigkeit/Poster_Hist_Mehrsprachigkeit_2Habsburgermonarchie.pdf","Poster_Hist_Mehrsprachigkeit_2Habsburgermonarchie.pdf","0"
"663","/user_upload/Beitraege/39_Dok-Workshop2019/dokworkshop01.jpg","dokworkshop01.jpg","0"
"664","/user_upload/Beitraege/39_Dok-Workshop2019/dokworkshop02.jpg","dokworkshop02.jpg","0"
"665","/user_upload/Beitraege/39_Dok-Workshop2019/dokworkshop03.jpg","dokworkshop03.jpg","0"
"666","/user_upload/Beitraege/39_Dok-Workshop2019/dokworkshop04__1_.jpg","dokworkshop04__1_.jpg","0"
"667","/user_upload/Tracking-down_v6.png","Tracking-down_v6.png","0"
"668","/user_upload/Beitraege/10Central2017/CENTRAL2019_Tracking-down-linguistic-convergence_Summary.pdf","CENTRAL2019_Tracking-down-linguistic-convergence_Summary.pdf","0"
"669","/user_upload/Teamfotos/2019_02_LMB_01.png","2019_02_LMB_01.png","0"
"670","/user_upload/IamDiOE/DDeutsch_erkennen.jpg","DDeutsch_erkennen.jpg","0"
"674","/user_upload/Foto_Schiefer.jpg","Foto_Schiefer.jpg","0"
"675","/user_upload/Foto_Monsberger.jpg","Foto_Monsberger.jpg","0"
"676","/user_upload/Beitraege/40_Linguistik_und_Physik/abb1_kaernten.png","abb1_kaernten.png","0"
"677","/user_upload/Beitraege/40_Linguistik_und_Physik/abb2_arbeitsplatz__1_.JPG","abb2_arbeitsplatz__1_.JPG","0"
"678","/user_upload/Beitraege/40_Linguistik_und_Physik/abb3_lehrerkalender.jpg","abb3_lehrerkalender.jpg","0"
"679","/user_upload/posterausstellung_online.png","posterausstellung_online.png","0"
"680","/user_upload/Beitraege/10Central2017/posterausstellung_online.png","posterausstellung_online.png","0"
"681","/user_upload/Emhofer_Sarah.jpg","Emhofer_Sarah.jpg","0"
"682","/user_upload/Windsperger_Martina.jpeg","Windsperger_Martina.jpeg","0"
"683","/user_upload/IamDiOE/golatsche.png","golatsche.png","0"
"684","/podlove/bin/flashmediaelement.swf","flashmediaelement.swf","0"
"685","/podlove/bin/silverlightmediaelement.xap","silverlightmediaelement.xap","0"
"686","/user_upload/_9783653031218_-_Sprachkontakte_Deutsch_-_Tschechisch_-_Slowakisch__Sprachkontakte_Deutsch_-_Tschechisch_-_Slowakisch-2.pdf","_9783653031218_-_Sprachkontakte_Deutsch_-_Tschechisch_-_Slowakisch__Sprachkontakte_Deutsch_-_Tschechisch_-_Slowakisch-2.pdf","0"
"687","/user_upload/_9783653031218_-_Sprachkontakte_Deutsch_-_Tschechisch_-_Slowakisch__Sprachkontakte_Deutsch_-_Tschechisch_-_Slowakisch.pdf","_9783653031218_-_Sprachkontakte_Deutsch_-_Tschechisch_-_Slowakisch__Sprachkontakte_Deutsch_-_Tschechisch_-_Slowakisch.pdf","0"
"688","/user_upload/Tyrnavia_erudita_II.jpg","Tyrnavia_erudita_II.jpg","0"
"689","/user_upload/Impressum.jpg","Impressum.jpg","0"
"690","/user_upload/Book_cover_and_contents.pdf","Book_cover_and_contents.pdf","0"
"691","/user_upload/Beitraege/41_Besessen/201910_Blog_Besessen_Pamela_Foto_Preisverleihung.png","201910_Blog_Besessen_Pamela_Foto_Preisverleihung.png","0"
"692","/user_upload/Beitraege/41_Besessen/201910_Blog_Besessen_Pamela_Foto_Posterpraesentation.png","201910_Blog_Besessen_Pamela_Foto_Posterpraesentation.png","0"
"693","/user_upload/Beitraege/41_Besessen/201910_Blog_Besessen_Pamela_Foto_Ascona.png","201910_Blog_Besessen_Pamela_Foto_Ascona.png","0"
"694","/user_upload/IamDiOE/FdM_viele_Dialekte.jpg","FdM_viele_Dialekte.jpg","0"
"695","/user_upload/danubius_broschuere.JPEG","danubius_broschuere.JPEG","0"
"696","/user_upload/Beitraege/41_Sprachproduktionsexperimente/REZP_lbrille.png","REZP_lbrille.png","0"
"697","/user_upload/Beitraege/41_Sprachproduktionsexperimente/REZP_lzahn.png","REZP_lzahn.png","0"
"698","/user_upload/Beitraege/41_Sprachproduktionsexperimente/V4_POSS3.jpg","V4_POSS3.jpg","0"
"699","/user_upload/Beitraege/41_Sprachproduktionsexperimente/SPT_PC.jpg","SPT_PC.jpg","0"
"700","/user_upload/978-3-447-11312-0_Inhaltsverzeichnis.pdf","978-3-447-11312-0_Inhaltsverzeichnis.pdf","0"
"701","/user_upload/Titelblatt.jpg","Titelblatt.jpg","0"
"702","/user_upload/IamDiOE/verwandschaft.png","verwandschaft.png","0"
"703","/podlove/css/vendor/progress-polyfill.css","progress-polyfill.css","0"
"704","/podlove/css/vendor/style.css","style.css","0"
"705","/podlove/font/podlove.eot","podlove.eot","0"
"706","/podlove/font/podlove.svg","podlove.svg","0"
"707","/podlove/font/podlove.ttf","podlove.ttf","0"
"708","/podlove/font/podlove.woff","podlove.woff","0"
"709","/podlove/img/arrow-down-black.png","arrow-down-black.png","0"
"710","/podlove/img/arrow-down-white.png","arrow-down-white.png","0"
"711","/podlove/img/download-overlay.png","download-overlay.png","0"
"712","/podlove/img/icon-podlove-subscribe-600.png","icon-podlove-subscribe-600.png","0"
"713","/podlove/js/vendor/html5shiv-printshiv.js","html5shiv-printshiv.js","0"
"714","/podlove/js/vendor/html5shiv-printshiv.min.js","html5shiv-printshiv.min.js","0"
"715","/podlove/js/vendor/html5shiv.js","html5shiv.js","0"
"716","/podlove/js/vendor/html5shiv.min.js","html5shiv.min.js","0"
"717","/podlove/js/vendor/jquery.js","jquery.js","0"
"718","/podlove/js/vendor/jquery.min.js","jquery.min.js","0"
"719","/podlove/js/vendor/jquery.min.map","jquery.min.map","0"
"720","/podlove/js/vendor/progress-polyfill.js","progress-polyfill.js","0"
"721","/podlove/js/vendor/progress-polyfill.min.js","progress-polyfill.min.js","0"
"722","/podlove/js/vendor/tests.js","tests.js","0"
"723","/podlove/js/vendor/user-interaction.js","user-interaction.js","0"
"724","/user_upload/IMG_0305.JPG","IMG_0305.JPG","0"
"725","/user_upload/CS-Award_Preisverleihung_GewinnerInnen","CS-Award_Preisverleihung_GewinnerInnen","0"
"726","/user_upload/CS-Award_Preisverleihung1","CS-Award_Preisverleihung1","0"
"727","/user_upload/CS-Award_Workshop","CS-Award_Workshop","0"
"728","/user_upload/CS-Award_Preisverleihung2","CS-Award_Preisverleihung2","0"
"729","/user_upload/163_20191119_s_medium.jpg","163_20191119_s_medium.jpg","0"
"730","/user_upload/190_20191119_s_medium.jpg","190_20191119_s_medium.jpg","0"
"732","/user_upload/Beitraege/42_Rueckblick_auf_Phase_1/BeOpen_1.jpg","BeOpen_1.jpg","0"
"733","/user_upload/Beitraege/42_Rueckblick_auf_Phase_1/Cover_Dimensions_of_Linguistic_Space.jpg","Cover_Dimensions_of_Linguistic_Space.jpg","0"
"734","/user_upload/Beitraege/42_Rueckblick_auf_Phase_1/Gruppenfoto_BeOpen_1.jpg","Gruppenfoto_BeOpen_1.jpg","0"
"735","/user_upload/Beitraege/43_O_Canada_/Urheberin_Gerrit_Tscheru.jpg","Urheberin_Gerrit_Tscheru.jpg","0"
"736","/user_upload/Beitraege/43_O_Canada_/Urheber_Ann_Kathrin_Fischer.jpg","Urheber_Ann_Kathrin_Fischer.jpg","0"
"737","/user_upload/Beitraege/43_O_Canada_/Urheber_Sali_Tagliamonte__2_.jpg","Urheber_Sali_Tagliamonte__2_.jpg","0"
"738","/user_upload/Beitraege/43_O_Canada_/Urheber_Sali_Tagliamonte__3_.JPG","Urheber_Sali_Tagliamonte__3_.JPG","0"
"739","/user_upload/Beitraege/43_O_Canada_/Urheber_Dragana_Rakocevic.jpg","Urheber_Dragana_Rakocevic.jpg","0"
"740","/user_upload/Beitraege/43_O_Canada_/Urheber_Stefanie_Edler.jpg","Urheber_Stefanie_Edler.jpg","0"
"741","/user_upload/Beitraege/43_O_Canada_/Urheber_Sali_Tagliamonte.jpg","Urheber_Sali_Tagliamonte.jpg","0"
"742","/user_upload/Startseite.jpg","Startseite.jpg","0"
"744","/user_upload/Teamfotos/Rakocevic_Dragana.jpg","Rakocevic_Dragana.jpg","0"
"745","/user_upload/IamDiOE/FdM_Marille.png","FdM_Marille.png","0"
"746","/user_upload/Beitraege/44_AdA/1.jpg","1.jpg","0"
"747","/user_upload/Beitraege/44_AdA/4.jpg","4.jpg","0"
"748","/user_upload/Beitraege/44_AdA/5.jpg","5.jpg","0"
"749","/user_upload/Beitraege/44_AdA/6.jpg","6.jpg","0"
"750","/user_upload/Beitraege/44_AdA/2.jpg","2.jpg","0"
"751","/user_upload/Beitraege/44_AdA/3.jpg","3.jpg","0"
"752","/user_upload/IamDiOE/sprachen_revers.jpg","sprachen_revers.jpg","0"
"753","/user_upload/Teamfotos/Foto_Rusch.jpg","Foto_Rusch.jpg","0"
"754","/dateien/podcast/DIOE10.mp3","DIOE10.mp3","0"
"755","/user_upload/Teamfotos/Klemens_Wagner.png","Klemens_Wagner.png","0"
"756","/user_upload/Teamfotos/Markus_Pluschkovits.jpg","Markus_Pluschkovits.jpg","0"
"757","/user_upload/IamDiOE/girls-2933026_1920_1_.png","girls-2933026_1920_1_.png","0"
"758","/user_upload/Teamfotos/Bal_Jakob.jpg","Bal_Jakob.jpg","0"
"759","/memebilder/164_20200328190250_82381.png","164_20200328190250_82381.png","0"
"760","/memebilder/164_20200328190318_559ff.png","164_20200328190318_559ff.png","0"
"761","/memebilder/164_20200328190629_d2386.png","164_20200328190629_d2386.png","0"
"762","/memebilder/164_20200328194727_a68b4.png","164_20200328194727_a68b4.png","0"
"763","/memebilder/164_20200328195236_83469.png","164_20200328195236_83469.png","0"
"764","/memebilder/167_20200329152013_b00d5.png","167_20200329152013_b00d5.png","0"
"765","/user_upload/grey-bird-in-close-up-photography-2233442.jpg","grey-bird-in-close-up-photography-2233442.jpg","0"
"794","/memebilder/164_20200329165753_162b0.png","164_20200329165753_162b0.png","0"
"795","/memebilder/164_20200329165955_84025.png","164_20200329165955_84025.png","0"
"824","/user_upload/IamDiOE/memes_main/bair_superwoman.jpg","bair_superwoman.jpg","0"
"825","/user_upload/IamDiOE/memes_main/angry_man.jpg","angry_man.jpg","0"
"826","/user_upload/IamDiOE/memes_main/angry_cat.jpg","angry_cat.jpg","0"
"827","/user_upload/IamDiOE/memes_main/angry_austrich.jpg","angry_austrich.jpg","0"
"828","/user_upload/IamDiOE/memes_main/angryman.jpg","angryman.jpg","0"
"829","/user_upload/IamDiOE/memes_main/cat_couch.jpg","cat_couch.jpg","0"
"830","/user_upload/IamDiOE/memes_main/cool_lama.jpg","cool_lama.jpg","0"
"831","/user_upload/IamDiOE/memes_main/boy_lederhosen.jpg","boy_lederhosen.jpg","0"
"832","/user_upload/IamDiOE/memes_main/coverall_meditate.jpg","coverall_meditate.jpg","0"
"833","/user_upload/IamDiOE/memes_main/coverall_mug.jpg","coverall_mug.jpg","0"
"834","/user_upload/IamDiOE/memes_main/coverall_spry.jpg","coverall_spry.jpg","0"
"835","/user_upload/IamDiOE/memes_main/coverall_plant.jpg","coverall_plant.jpg","0"
"837","/user_upload/IamDiOE/memes_main/coverall_ironing.jpg","coverall_ironing.jpg","0"
"838","/user_upload/IamDiOE/memes_main/dog_mountains.jpg","dog_mountains.jpg","0"
"839","/user_upload/IamDiOE/memes_main/mask_sculpture.jpg","mask_sculpture.jpg","0"
"840","/user_upload/IamDiOE/memes_main/man_and_woman.jpg","man_and_woman.jpg","0"
"841","/user_upload/IamDiOE/memes_main/pumpkins.jpg","pumpkins.jpg","0"
"842","/user_upload/IamDiOE/memes_main/sad_cat.jpg","sad_cat.jpg","0"
"843","/user_upload/IamDiOE/memes_main/frightend_cat.jpg","frightend_cat.jpg","0"
"844","/user_upload/IamDiOE/memes_main/girl_tracht.jpg","girl_tracht.jpg","0"
"845","/user_upload/IamDiOE/memes_main/schnee_ast.jpg","schnee_ast.jpg","0"
"846","/user_upload/IamDiOE/memes_main/sculpture_cat.jpg","sculpture_cat.jpg","0"
"847","/user_upload/IamDiOE/memes_main/schwein.jpg","schwein.jpg","0"
"848","/user_upload/IamDiOE/memes_main/vienna-83864_klwp.jpg","vienna-83864_klwp.jpg","0"
"849","/user_upload/IamDiOE/memes_main/sleeping_dog.jpg","sleeping_dog.jpg","0"
"850","/user_upload/IamDiOE/memes_main/shouting_man.jpg","shouting_man.jpg","0"
"851","/user_upload/IamDiOE/memes_main/woman_mask.jpg","woman_mask.jpg","0"
"852","/memebilder/167_20200330101542_83e46.png","167_20200330101542_83e46.png","0"
"853","/memebilder/167_20200330102301_6fa12.png","167_20200330102301_6fa12.png","0"
"854","/memebilder/167_20200330112520_475b6.png","167_20200330112520_475b6.png","0"
"855","/memebilder/164_20200330142711_9afc5.png","164_20200330142711_9afc5.png","0"
"856","/memebilder/164_20200330142859_c6729.png","164_20200330142859_c6729.png","0"
"857","/memebilder/164_20200330142925_23093.png","164_20200330142925_23093.png","0"
"858","/memebilder/164_20200330142952_65810.png","164_20200330142952_65810.png","0"
"859","/memebilder/167_20200330155003_0db14.png","167_20200330155003_0db14.png","0"
"860","/typo3conf/ext/hcb_iamdioe_meme/Resources/Public/Icons/facebook.svg","facebook.svg","0"
"861","/typo3conf/ext/hcb_iamdioe_meme/Resources/Public/Icons/twitter.svg","twitter.svg","0"
"862","/typo3conf/ext/hcb_iamdioe_meme/Resources/Public/Icons/pinterest.svg","pinterest.svg","0"
"863","/typo3conf/ext/hcb_iamdioe_meme/Resources/Public/Icons/linkedin.svg","linkedin.svg","0"
"864","/typo3conf/ext/hcb_iamdioe_meme/Resources/Public/Icons/download.svg","download.svg","0"
"865","/memebilder/167_20200330180520_af902.png","167_20200330180520_af902.png","0"
"866","/user_upload/Beitraege/45_SpracheCorona/VirusBeleg.jpg","VirusBeleg.jpg","0"
"867","/memebilder/167_20200331134745_440e2.png","167_20200331134745_440e2.png","0"
"868","/memebilder/167_20200331142718_1edec.png","167_20200331142718_1edec.png","0"
"869","/memebilder/167_20200331144658_69e18.png","167_20200331144658_69e18.png","0"
"870","/memebilder/167_20200331145414_0b161.png","167_20200331145414_0b161.png","0"
"871","/memebilder/167_20200331150530_e02dc.png","167_20200331150530_e02dc.png","0"
"872","/memebilder/167_20200331161717_0330f.png","167_20200331161717_0330f.png","0"
"873","/memebilder/167_20200331163237_8682a.png","167_20200331163237_8682a.png","0"
"874","/memebilder/167_20200331163923_bbb3a.png","167_20200331163923_bbb3a.png","0"
"875","/memebilder/167_20200331220416_75e2b.png","167_20200331220416_75e2b.png","0"
"876","/memebilder/167_20200401122759_9019f.png","167_20200401122759_9019f.png","0"
"877","/memebilder/167_20200402195921_84281.png","167_20200402195921_84281.png","0"
"878","/memebilder/167_20200402200207_5573e.png","167_20200402200207_5573e.png","0"
"879","/user_upload/Beitraege/46_Kranzmayer/Kartenentwurf.png","Kartenentwurf.png","0"
"880","/user_upload/Beitraege/46_Kranzmayer/kleinformatige_Karte.png","kleinformatige_Karte.png","0"
"881","/user_upload/Beitraege/46_Kranzmayer/Kirchtag_Karte.png","Kirchtag_Karte.png","0"
"882","/user_upload/Beitraege/46_Kranzmayer/Sprachkarte_Kaernten.png","Sprachkarte_Kaernten.png","0"
"883","/user_upload/Beitraege/46_Kranzmayer/Titelseite_Kranzmayer_Einfruehrung_OE-Dialektraeume_Wien_1974.jpg","Titelseite_Kranzmayer_Einfruehrung_OE-Dialektraeume_Wien_1974.jpg","0"
"884","/user_upload/Beitraege/46_Kranzmayer/Kranzmayer_Portrait.png","Kranzmayer_Portrait.png","0"
"885","/user_upload/Beitraege/46_Kranzmayer/Sprachkarte_Kaernten_Wutte.jpg","Sprachkarte_Kaernten_Wutte.jpg","0"
"886","/user_upload/Beitraege/46_Kranzmayer/Portrait_Lessiak.jpg","Portrait_Lessiak.jpg","0"
"887","/user_upload/IamDiOE/Einfluss_Migration.png","Einfluss_Migration.png","0"
"888","/user_upload/IamDiOE/Tabelle_FdM_Kim.png","Tabelle_FdM_Kim.png","0"
"889","/memebilder/172_20200504130630_136ad.png","172_20200504130630_136ad.png","0"
"890","/memebilder/175_20200518173227_2e0c2.png","175_20200518173227_2e0c2.png","0"
"893","/user_upload/IamDiOE/WenkerbogenWien_Seite1.jpg","WenkerbogenWien_Seite1.jpg","0"
"895","/user_upload/IamDiOE/WenkerbogenWien_Seite2.jpg","WenkerbogenWien_Seite2.jpg","0"
"896","/user_upload/IamDiOE/Dialektkarte.png","Dialektkarte.png","0"
"898","/user_upload/IamDiOE/WenkerbogenBrief.png","WenkerbogenBrief.png","0"
"899","/user_upload/IamDiOE/Dialekt_Einteilung.png","Dialekt_Einteilung.png","0"
"900","/memebilder/175_20200605175633_a8e1b.png","175_20200605175633_a8e1b.png","0"
"901","/memebilder/175_20200608142752_d1d5d.png","175_20200608142752_d1d5d.png","0"
"902","/memebilder/172_20200611143801_a3d05.png","172_20200611143801_a3d05.png","0"
"903","/memebilder/172_20200611144523_a8d56.png","172_20200611144523_a8d56.png","0"
"904","/memebilder/172_20200611144806_2391d.png","172_20200611144806_2391d.png","0"
"905","/memebilder/172_20200611145605_a1df7.png","172_20200611145605_a1df7.png","0"
"906","/memebilder/172_20200611145903_4bd44.png","172_20200611145903_4bd44.png","0"
"907","/memebilder/172_20200611151806_b9eee.png","172_20200611151806_b9eee.png","0"
"908","/memebilder/175_20200612114730_8d0ba.png","175_20200612114730_8d0ba.png","0"
"909","/memebilder/172_20200612114840_41313.png","172_20200612114840_41313.png","0"
"910","/memebilder/172_20200612115137_18b80.png","172_20200612115137_18b80.png","0"
"911","/memebilder/172_20200612115309_baad3.png","172_20200612115309_baad3.png","0"
"912","/memebilder/175_20200612115332_fb49a.png","175_20200612115332_fb49a.png","0"
"913","/memebilder/175_20200612123312_60ff8.png","175_20200612123312_60ff8.png","0"
"914","/memebilder/172_20200612123327_c203d.png","172_20200612123327_c203d.png","0"
"915","/memebilder/172_20200612123450_11363.png","172_20200612123450_11363.png","0"
"916","/memebilder/175_20200617070921_d9c0d.png","175_20200617070921_d9c0d.png","0"
"917","/memebilder/175_20200617071150_212c1.png","175_20200617071150_212c1.png","0"
"918","/memebilder/175_20200617071407_83a8a.png","175_20200617071407_83a8a.png","0"
"919","/memebilder/175_20200617071739_9dad2.png","175_20200617071739_9dad2.png","0"
"920","/memebilder/175_20200617072400_16c83.png","175_20200617072400_16c83.png","0"
"921","/memebilder/175_20200617080909_21624.png","175_20200617080909_21624.png","0"
"922","/memebilder/175_20200617160030_6b633.png","175_20200617160030_6b633.png","0"
"923","/memebilder/172_20200618094817_d28e7.png","172_20200618094817_d28e7.png","0"
"924","/memebilder/175_20200618102233_98414.png","175_20200618102233_98414.png","0"
"925","/memebilder/175_20200618103213_76352.png","175_20200618103213_76352.png","0"
"926","/memebilder/175_20200618105458_1b438.png","175_20200618105458_1b438.png","0"
"927","/memebilder/172_20200618212248_3a1ba.png","172_20200618212248_3a1ba.png","0"
"928","/memebilder/172_20200618213002_a7b4d.png","172_20200618213002_a7b4d.png","0"
